metric,approach,instance,value,prompt_ver,sample_feature,stratum,document_id,document_classes
jaccardms,GPT_4_Turbo_Preview,expected,0.3636363636363636,text2kg_prompt3,count_sum,stratum_2,727bfc5fcd5a907090a5ee629a840c1a,Organization
semantic,GPT_4_Turbo_Preview,pred,0.9545454545454546,text2kg_prompt3,count_sum,stratum_2,727bfc5fcd5a907090a5ee629a840c1a,Organization
semantic,GPT_4_Turbo_Preview,expected,0.8181818181818182,text2kg_prompt3,count_sum,stratum_2,727bfc5fcd5a907090a5ee629a840c1a,Organization
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_2,e5aa993270be17f9869c34a78f2519d5,Product
shacl,GPT_4_Turbo_Preview,expected,0.9090909173553712,text2kg_prompt3,count_sum,stratum_2,e5aa993270be17f9869c34a78f2519d5,Product
semantic,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_2,7f54ea488a5874cc5115f712c340ee9f,Article
semantic,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,count_sum,stratum_2,7f54ea488a5874cc5115f712c340ee9f,Article
factual,GPT_4_Turbo_Preview,pred,0.7058823529411765,text2kg_prompt3,count_sum,stratum_2,727bfc5fcd5a907090a5ee629a840c1a,Organization
factual,GPT_4_Turbo_Preview,expected,0.6875,text2kg_prompt3,count_sum,stratum_2,727bfc5fcd5a907090a5ee629a840c1a,Organization
shacl,GPT_4_Turbo_Preview,pred,0.6969697061524331,text2kg_prompt3,count_sum,stratum_2,7ee5786eb4588589f2506fab46215c8d,FinancialService
shacl,GPT_4_Turbo_Preview,expected,0.8000000133333325,text2kg_prompt3,count_sum,stratum_2,7ee5786eb4588589f2506fab46215c8d,FinancialService
jaccardms,GPT_4_Turbo_Preview,pred,0.48,text2kg_prompt3,count_sum,stratum_2,daffe0ef963dd57ac77de2d52f9b6c41,Person
jaccardms,GPT_4_Turbo_Preview,expected,0.84,text2kg_prompt3,count_sum,stratum_2,daffe0ef963dd57ac77de2d52f9b6c41,Person
factual,GPT_4_Turbo_Preview,pred,0.9583333333333334,text2kg_prompt3,count_sum,stratum_2,e5aa993270be17f9869c34a78f2519d5,Product
factual,GPT_4_Turbo_Preview,expected,0.8,text2kg_prompt3,count_sum,stratum_2,e5aa993270be17f9869c34a78f2519d5,Product
jaccardms,GPT_4_Turbo_Preview,pred,0.3720930232558139,text2kg_prompt3,count_sum,stratum_2,7f54ea488a5874cc5115f712c340ee9f,Article
jaccardms,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,count_sum,stratum_2,7f54ea488a5874cc5115f712c340ee9f,Article
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_2,727bfc5fcd5a907090a5ee629a840c1a,Organization
shacl,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,count_sum,stratum_2,727bfc5fcd5a907090a5ee629a840c1a,Organization
shacl,GPT_4_Turbo_Preview,pred,0.9375000019531248,text2kg_prompt3,count_sum,stratum_2,8658d245c537553d913876e006094cb3,Product
shacl,GPT_4_Turbo_Preview,expected,0.8947368439519852,text2kg_prompt3,count_sum,stratum_2,8658d245c537553d913876e006094cb3,Product
factual,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_2,227469efe35728531f290e566030400d,Restaurant
factual,GPT_4_Turbo_Preview,expected,0.7741935483870968,text2kg_prompt3,count_sum,stratum_2,227469efe35728531f290e566030400d,Restaurant
factual,GPT_4_Turbo_Preview,pred,0.9565217391304348,text2kg_prompt3,count_sum,stratum_2,7ee5786eb4588589f2506fab46215c8d,FinancialService
factual,GPT_4_Turbo_Preview,expected,0.9166666666666666,text2kg_prompt3,count_sum,stratum_2,7ee5786eb4588589f2506fab46215c8d,FinancialService
semantic,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_2,7ee5786eb4588589f2506fab46215c8d,FinancialService
semantic,GPT_4_Turbo_Preview,expected,0.8181818181818182,text2kg_prompt3,count_sum,stratum_2,7ee5786eb4588589f2506fab46215c8d,FinancialService
jaccardms,GPT_4_Turbo_Preview,pred,0.8837209302325582,text2kg_prompt3,count_sum,stratum_2,7ee5786eb4588589f2506fab46215c8d,FinancialService
jaccardms,GPT_4_Turbo_Preview,expected,0.4651162790697674,text2kg_prompt3,count_sum,stratum_2,7ee5786eb4588589f2506fab46215c8d,FinancialService
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_2,227898fd96b7cb2e37a3a8a556f42691,LocalBusiness
shacl,GPT_4_Turbo_Preview,expected,0.9615384630177516,text2kg_prompt3,count_sum,stratum_2,227898fd96b7cb2e37a3a8a556f42691,LocalBusiness
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_2,227469efe35728531f290e566030400d,Restaurant
shacl,GPT_4_Turbo_Preview,expected,0.9696969706152432,text2kg_prompt3,count_sum,stratum_2,227469efe35728531f290e566030400d,Restaurant
shacl,GPT_4_Turbo_Preview,pred,0.8000000066666665,text2kg_prompt3,count_sum,stratum_2,2d625a1935a1ddcc7ff0f1d4882f0e5e,WebSite
shacl,GPT_4_Turbo_Preview,expected,0.8918918948137325,text2kg_prompt3,count_sum,stratum_2,2d625a1935a1ddcc7ff0f1d4882f0e5e,WebSite
semantic,GPT_4_Turbo_Preview,pred,0.8823529411764706,text2kg_prompt3,count_sum,stratum_2,e54493f5856d47920abcfa98851e078e,Service
semantic,GPT_4_Turbo_Preview,expected,0.9302325581395348,text2kg_prompt3,count_sum,stratum_2,e54493f5856d47920abcfa98851e078e,Service
jaccardms,GPT_4_Turbo_Preview,pred,0.6476190476190476,text2kg_prompt3,count_sum,stratum_2,e54493f5856d47920abcfa98851e078e,Service
jaccardms,GPT_4_Turbo_Preview,expected,0.6571428571428571,text2kg_prompt3,count_sum,stratum_2,e54493f5856d47920abcfa98851e078e,Service
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_2,fc12999a852dd603bd7683c8a228b799,Organization
shacl,GPT_4_Turbo_Preview,expected,0.9333333377777776,text2kg_prompt3,count_sum,stratum_2,fc12999a852dd603bd7683c8a228b799,Organization
factual,GPT_4_Turbo_Preview,pred,0.8,text2kg_prompt3,count_sum,stratum_2,fc12999a852dd603bd7683c8a228b799,Organization
factual,GPT_4_Turbo_Preview,expected,0.7692307692307693,text2kg_prompt3,count_sum,stratum_2,fc12999a852dd603bd7683c8a228b799,Organization
semantic,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_2,fc12999a852dd603bd7683c8a228b799,Organization
semantic,GPT_4_Turbo_Preview,expected,0.9,text2kg_prompt3,count_sum,stratum_2,fc12999a852dd603bd7683c8a228b799,Organization
factual,GPT_4_Turbo_Preview,pred,0.7692307692307693,text2kg_prompt3,count_sum,stratum_2,7aa199b4d0d142b1a4d5955d4d441f67,Product
factual,GPT_4_Turbo_Preview,expected,0.5,text2kg_prompt3,count_sum,stratum_2,7aa199b4d0d142b1a4d5955d4d441f67,Product
semantic,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_2,2d625a1935a1ddcc7ff0f1d4882f0e5e,WebSite
semantic,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,count_sum,stratum_2,2d625a1935a1ddcc7ff0f1d4882f0e5e,WebSite
shacl,GPT_4_Turbo_Preview,pred,0.9615384630177516,text2kg_prompt3,count_sum,stratum_2,8051d32cd2125760c374726db01e8923,Course
shacl,GPT_4_Turbo_Preview,expected,0.931034485136742,text2kg_prompt3,count_sum,stratum_2,8051d32cd2125760c374726db01e8923,Course
shacl,GPT_4_Turbo_Preview,pred,0.9375000039062498,text2kg_prompt3,count_sum,stratum_2,816811c4104b4e40c461a5c3daa47190,Product
shacl,GPT_4_Turbo_Preview,expected,0.931034485136742,text2kg_prompt3,count_sum,stratum_2,816811c4104b4e40c461a5c3daa47190,Product
jaccardms,GPT_4_Turbo_Preview,pred,0.3513513513513513,text2kg_prompt3,count_sum,stratum_2,8658d245c537553d913876e006094cb3,Product
jaccardms,GPT_4_Turbo_Preview,expected,0.8648648648648649,text2kg_prompt3,count_sum,stratum_2,8658d245c537553d913876e006094cb3,Product
semantic,GPT_4_Turbo_Preview,pred,0.7777777777777778,text2kg_prompt3,count_sum,stratum_2,8658d245c537553d913876e006094cb3,Product
semantic,GPT_4_Turbo_Preview,expected,0.8979591836734694,text2kg_prompt3,count_sum,stratum_2,8658d245c537553d913876e006094cb3,Product
jaccardms,GPT_4_Turbo_Preview,pred,0.5294117647058824,text2kg_prompt3,count_sum,stratum_2,fc12999a852dd603bd7683c8a228b799,Organization
jaccardms,GPT_4_Turbo_Preview,expected,0.7647058823529411,text2kg_prompt3,count_sum,stratum_2,fc12999a852dd603bd7683c8a228b799,Organization
jaccardms,GPT_4_Turbo_Preview,pred,0.8214285714285714,text2kg_prompt3,count_sum,stratum_2,8051d32cd2125760c374726db01e8923,Course
jaccardms,GPT_4_Turbo_Preview,expected,0.7142857142857143,text2kg_prompt3,count_sum,stratum_2,8051d32cd2125760c374726db01e8923,Course
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_2,7f54ea488a5874cc5115f712c340ee9f,Article
shacl,GPT_4_Turbo_Preview,expected,0.7600000047999999,text2kg_prompt3,count_sum,stratum_2,7f54ea488a5874cc5115f712c340ee9f,Article
factual,GPT_4_Turbo_Preview,pred,0.7777777777777778,text2kg_prompt3,count_sum,stratum_2,7f54ea488a5874cc5115f712c340ee9f,Article
factual,GPT_4_Turbo_Preview,expected,0.8461538461538461,text2kg_prompt3,count_sum,stratum_2,7f54ea488a5874cc5115f712c340ee9f,Article
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_2,7aa199b4d0d142b1a4d5955d4d441f67,Product
shacl,GPT_4_Turbo_Preview,expected,0.6774193652445366,text2kg_prompt3,count_sum,stratum_2,7aa199b4d0d142b1a4d5955d4d441f67,Product
jaccardms,GPT_4_Turbo_Preview,pred,0.9830508474576272,text2kg_prompt3,count_sum,stratum_2,7aa199b4d0d142b1a4d5955d4d441f67,Product
jaccardms,GPT_4_Turbo_Preview,expected,0.1186440677966101,text2kg_prompt3,count_sum,stratum_2,7aa199b4d0d142b1a4d5955d4d441f67,Product
shacl,GPT_4_Turbo_Preview,pred,0.8571428639455779,text2kg_prompt3,count_sum,stratum_2,64eafd4d83ad90d6438060b67a5962fa,Organization
shacl,GPT_4_Turbo_Preview,expected,0.866666675555555,text2kg_prompt3,count_sum,stratum_2,64eafd4d83ad90d6438060b67a5962fa,Organization
semantic,GPT_4_Turbo_Preview,pred,0.7241379310344828,text2kg_prompt3,count_sum,stratum_2,7aa199b4d0d142b1a4d5955d4d441f67,Product
semantic,GPT_4_Turbo_Preview,expected,0.8,text2kg_prompt3,count_sum,stratum_2,7aa199b4d0d142b1a4d5955d4d441f67,Product
jaccardms,GPT_4_Turbo_Preview,pred,0.6923076923076923,text2kg_prompt3,count_sum,stratum_2,2d625a1935a1ddcc7ff0f1d4882f0e5e,WebSite
jaccardms,GPT_4_Turbo_Preview,expected,0.6923076923076923,text2kg_prompt3,count_sum,stratum_2,2d625a1935a1ddcc7ff0f1d4882f0e5e,WebSite
factual,GPT_4_Turbo_Preview,pred,0.76,text2kg_prompt3,count_sum,stratum_2,daffe0ef963dd57ac77de2d52f9b6c41,Person
factual,GPT_4_Turbo_Preview,expected,0.9444444444444444,text2kg_prompt3,count_sum,stratum_2,daffe0ef963dd57ac77de2d52f9b6c41,Person
semantic,GPT_4_Turbo_Preview,pred,0.8947368421052632,text2kg_prompt3,count_sum,stratum_2,daffe0ef963dd57ac77de2d52f9b6c41,Person
semantic,GPT_4_Turbo_Preview,expected,0.7058823529411765,text2kg_prompt3,count_sum,stratum_2,daffe0ef963dd57ac77de2d52f9b6c41,Person
jaccardms,GPT_4_Turbo_Preview,pred,0.037037037037037,text2kg_prompt3,count_sum,stratum_2,cb5482f797f01c78a3cc5776848fffff,FurnitureStore
jaccardms,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,count_sum,stratum_2,cb5482f797f01c78a3cc5776848fffff,FurnitureStore
shacl,GPT_4_Turbo_Preview,pred,0.92592592866941,text2kg_prompt3,count_sum,stratum_2,daffe0ef963dd57ac77de2d52f9b6c41,Person
shacl,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,count_sum,stratum_2,daffe0ef963dd57ac77de2d52f9b6c41,Person
semantic,GPT_4_Turbo_Preview,pred,0.9655172413793104,text2kg_prompt3,count_sum,stratum_2,227469efe35728531f290e566030400d,Restaurant
semantic,GPT_4_Turbo_Preview,expected,0.5,text2kg_prompt3,count_sum,stratum_2,227469efe35728531f290e566030400d,Restaurant
factual,GPT_4_Turbo_Preview,pred,0.8260869565217391,text2kg_prompt3,count_sum,stratum_2,227898fd96b7cb2e37a3a8a556f42691,LocalBusiness
factual,GPT_4_Turbo_Preview,expected,0.8181818181818182,text2kg_prompt3,count_sum,stratum_2,227898fd96b7cb2e37a3a8a556f42691,LocalBusiness
semantic,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_2,4a606b38d7d4e3888b7cdf24ba378788,LocalBusiness
semantic,GPT_4_Turbo_Preview,expected,0.75,text2kg_prompt3,count_sum,stratum_2,4a606b38d7d4e3888b7cdf24ba378788,LocalBusiness
factual,GPT_4_Turbo_Preview,pred,0.9285714285714286,text2kg_prompt3,count_sum,stratum_2,eafb171724e7e2c15d9e0b5b99e43699,Product
factual,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,count_sum,stratum_2,eafb171724e7e2c15d9e0b5b99e43699,Product
factual,GPT_4_Turbo_Preview,pred,0.95,text2kg_prompt3,count_sum,stratum_2,4a606b38d7d4e3888b7cdf24ba378788,LocalBusiness
factual,GPT_4_Turbo_Preview,expected,0.5714285714285714,text2kg_prompt3,count_sum,stratum_2,4a606b38d7d4e3888b7cdf24ba378788,LocalBusiness
factual,GPT_4_Turbo_Preview,pred,0.6153846153846154,text2kg_prompt3,count_sum,stratum_2,64eafd4d83ad90d6438060b67a5962fa,Organization
factual,GPT_4_Turbo_Preview,expected,0.4615384615384615,text2kg_prompt3,count_sum,stratum_2,64eafd4d83ad90d6438060b67a5962fa,Organization
jaccardms,GPT_4_Turbo_Preview,pred,0.8125,text2kg_prompt3,count_sum,stratum_2,64eafd4d83ad90d6438060b67a5962fa,Organization
jaccardms,GPT_4_Turbo_Preview,expected,0.625,text2kg_prompt3,count_sum,stratum_2,64eafd4d83ad90d6438060b67a5962fa,Organization
shacl,GPT_4_Turbo_Preview,pred,0.8461538579881648,text2kg_prompt3,count_sum,stratum_2,cb5482f797f01c78a3cc5776848fffff,FurnitureStore
shacl,GPT_4_Turbo_Preview,expected,0.9736842112188364,text2kg_prompt3,count_sum,stratum_2,cb5482f797f01c78a3cc5776848fffff,FurnitureStore
factual,GPT_4_Turbo_Preview,pred,0.0,text2kg_prompt3,count_sum,stratum_2,cb5482f797f01c78a3cc5776848fffff,FurnitureStore
factual,GPT_4_Turbo_Preview,expected,0.3783783783783784,text2kg_prompt3,count_sum,stratum_2,cb5482f797f01c78a3cc5776848fffff,FurnitureStore
semantic,GPT_4_Turbo_Preview,pred,,text2kg_prompt3,count_sum,stratum_2,cb5482f797f01c78a3cc5776848fffff,FurnitureStore
semantic,GPT_4_Turbo_Preview,expected,0.9230769230769232,text2kg_prompt3,count_sum,stratum_2,cb5482f797f01c78a3cc5776848fffff,FurnitureStore
semantic,GPT_4_Turbo_Preview,pred,0.8888888888888888,text2kg_prompt3,count_sum,stratum_2,227898fd96b7cb2e37a3a8a556f42691,LocalBusiness
semantic,GPT_4_Turbo_Preview,expected,0.8333333333333334,text2kg_prompt3,count_sum,stratum_2,227898fd96b7cb2e37a3a8a556f42691,LocalBusiness
jaccardms,GPT_4_Turbo_Preview,pred,0.9565217391304348,text2kg_prompt3,count_sum,stratum_2,4a606b38d7d4e3888b7cdf24ba378788,LocalBusiness
jaccardms,GPT_4_Turbo_Preview,expected,0.2391304347826087,text2kg_prompt3,count_sum,stratum_2,4a606b38d7d4e3888b7cdf24ba378788,LocalBusiness
semantic,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_2,64eafd4d83ad90d6438060b67a5962fa,Organization
semantic,GPT_4_Turbo_Preview,expected,0.8333333333333334,text2kg_prompt3,count_sum,stratum_2,64eafd4d83ad90d6438060b67a5962fa,Organization
jaccardms,GPT_4_Turbo_Preview,pred,0.8648648648648649,text2kg_prompt3,count_sum,stratum_2,227469efe35728531f290e566030400d,Restaurant
jaccardms,GPT_4_Turbo_Preview,expected,0.4594594594594595,text2kg_prompt3,count_sum,stratum_2,227469efe35728531f290e566030400d,Restaurant
jaccardms,GPT_4_Turbo_Preview,pred,0.75,text2kg_prompt3,count_sum,stratum_2,227898fd96b7cb2e37a3a8a556f42691,LocalBusiness
jaccardms,GPT_4_Turbo_Preview,expected,0.6111111111111112,text2kg_prompt3,count_sum,stratum_2,227898fd96b7cb2e37a3a8a556f42691,LocalBusiness
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_2,e54493f5856d47920abcfa98851e078e,Service
shacl,GPT_4_Turbo_Preview,expected,0.9929577465284666,text2kg_prompt3,count_sum,stratum_2,e54493f5856d47920abcfa98851e078e,Service
factual,GPT_4_Turbo_Preview,pred,0.9714285714285714,text2kg_prompt3,count_sum,stratum_2,e54493f5856d47920abcfa98851e078e,Service
factual,GPT_4_Turbo_Preview,expected,0.6233766233766234,text2kg_prompt3,count_sum,stratum_2,e54493f5856d47920abcfa98851e078e,Service
jaccardms,GPT_4_Turbo_Preview,pred,0.2352941176470588,text2kg_prompt3,count_sum,stratum_2,6f90084b4766a0b5e6ecbacb9dcd065d,DiscussionForumPosting
jaccardms,GPT_4_Turbo_Preview,expected,0.9411764705882352,text2kg_prompt3,count_sum,stratum_2,6f90084b4766a0b5e6ecbacb9dcd065d,DiscussionForumPosting
factual,GPT_4_Turbo_Preview,pred,0.9583333333333334,text2kg_prompt3,count_sum,stratum_2,d1460f85ad0a026c5ad77d26881e3c03,Physician
factual,GPT_4_Turbo_Preview,expected,0.7261904761904762,text2kg_prompt3,count_sum,stratum_2,d1460f85ad0a026c5ad77d26881e3c03,Physician
jaccardms,GPT_4_Turbo_Preview,pred,0.1515151515151515,text2kg_prompt3,count_sum,stratum_2,d1460f85ad0a026c5ad77d26881e3c03,Physician
jaccardms,GPT_4_Turbo_Preview,expected,0.9343434343434344,text2kg_prompt3,count_sum,stratum_2,d1460f85ad0a026c5ad77d26881e3c03,Physician
semantic,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_2,15260c1978a4fdf2ae2e529b679a9c1e,AutomotiveBusiness
semantic,GPT_4_Turbo_Preview,expected,0.9411764705882352,text2kg_prompt3,count_sum,stratum_2,15260c1978a4fdf2ae2e529b679a9c1e,AutomotiveBusiness
semantic,GPT_4_Turbo_Preview,pred,0.9230769230769232,text2kg_prompt3,count_sum,stratum_2,8051d32cd2125760c374726db01e8923,Course
semantic,GPT_4_Turbo_Preview,expected,0.6,text2kg_prompt3,count_sum,stratum_2,8051d32cd2125760c374726db01e8923,Course
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_2,15260c1978a4fdf2ae2e529b679a9c1e,AutomotiveBusiness
shacl,GPT_4_Turbo_Preview,expected,0.8888888930041151,text2kg_prompt3,count_sum,stratum_2,15260c1978a4fdf2ae2e529b679a9c1e,AutomotiveBusiness
jaccardms,GPT_4_Turbo_Preview,pred,0.7833333333333333,text2kg_prompt3,count_sum,stratum_2,15260c1978a4fdf2ae2e529b679a9c1e,AutomotiveBusiness
jaccardms,GPT_4_Turbo_Preview,expected,0.4166666666666667,text2kg_prompt3,count_sum,stratum_2,15260c1978a4fdf2ae2e529b679a9c1e,AutomotiveBusiness
semantic,GPT_4_Turbo_Preview,pred,0.6956521739130435,text2kg_prompt3,count_sum,stratum_2,d1460f85ad0a026c5ad77d26881e3c03,Physician
semantic,GPT_4_Turbo_Preview,expected,0.819672131147541,text2kg_prompt3,count_sum,stratum_2,d1460f85ad0a026c5ad77d26881e3c03,Physician
factual,GPT_4_Turbo_Preview,pred,0.9333333333333332,text2kg_prompt3,count_sum,stratum_2,816811c4104b4e40c461a5c3daa47190,Product
factual,GPT_4_Turbo_Preview,expected,0.9090909090909092,text2kg_prompt3,count_sum,stratum_2,816811c4104b4e40c461a5c3daa47190,Product
factual,GPT_4_Turbo_Preview,pred,0.9428571428571428,text2kg_prompt3,count_sum,stratum_2,15260c1978a4fdf2ae2e529b679a9c1e,AutomotiveBusiness
factual,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,count_sum,stratum_2,15260c1978a4fdf2ae2e529b679a9c1e,AutomotiveBusiness
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_2,eafb171724e7e2c15d9e0b5b99e43699,Product
shacl,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,count_sum,stratum_2,eafb171724e7e2c15d9e0b5b99e43699,Product
factual,GPT_4_Turbo_Preview,pred,0.3333333333333333,text2kg_prompt3,count_sum,stratum_2,6f90084b4766a0b5e6ecbacb9dcd065d,DiscussionForumPosting
factual,GPT_4_Turbo_Preview,expected,0.6,text2kg_prompt3,count_sum,stratum_2,6f90084b4766a0b5e6ecbacb9dcd065d,DiscussionForumPosting
semantic,GPT_4_Turbo_Preview,pred,0.9285714285714286,text2kg_prompt3,count_sum,stratum_2,e2230c9f918a6eb20b70077bc1c3422d,Product
semantic,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,count_sum,stratum_2,e2230c9f918a6eb20b70077bc1c3422d,Product
jaccardms,GPT_4_Turbo_Preview,pred,0.8275862068965517,text2kg_prompt3,count_sum,stratum_2,e2230c9f918a6eb20b70077bc1c3422d,Product
jaccardms,GPT_4_Turbo_Preview,expected,0.3793103448275862,text2kg_prompt3,count_sum,stratum_2,e2230c9f918a6eb20b70077bc1c3422d,Product
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_2,f8a96a64238180351b5df30c8f62cb8e,JobPosting
shacl,GPT_4_Turbo_Preview,expected,0.8823529446366781,text2kg_prompt3,count_sum,stratum_2,f8a96a64238180351b5df30c8f62cb8e,JobPosting
semantic,GPT_4_Turbo_Preview,pred,0.5,text2kg_prompt3,count_sum,stratum_2,f8a96a64238180351b5df30c8f62cb8e,JobPosting
semantic,GPT_4_Turbo_Preview,expected,0.6,text2kg_prompt3,count_sum,stratum_2,f8a96a64238180351b5df30c8f62cb8e,JobPosting
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_2,d1460f85ad0a026c5ad77d26881e3c03,Physician
shacl,GPT_4_Turbo_Preview,expected,0.9666666670370372,text2kg_prompt3,count_sum,stratum_2,d1460f85ad0a026c5ad77d26881e3c03,Physician
factual,GPT_4_Turbo_Preview,pred,0.7777777777777778,text2kg_prompt3,count_sum,stratum_2,f8a96a64238180351b5df30c8f62cb8e,JobPosting
factual,GPT_4_Turbo_Preview,expected,0.6521739130434783,text2kg_prompt3,count_sum,stratum_2,f8a96a64238180351b5df30c8f62cb8e,JobPosting
jaccardms,GPT_4_Turbo_Preview,pred,0.6923076923076923,text2kg_prompt3,count_sum,stratum_2,f8a96a64238180351b5df30c8f62cb8e,JobPosting
jaccardms,GPT_4_Turbo_Preview,expected,0.8461538461538461,text2kg_prompt3,count_sum,stratum_2,f8a96a64238180351b5df30c8f62cb8e,JobPosting
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_2,6f90084b4766a0b5e6ecbacb9dcd065d,DiscussionForumPosting
shacl,GPT_4_Turbo_Preview,expected,0.6551724197384066,text2kg_prompt3,count_sum,stratum_2,6f90084b4766a0b5e6ecbacb9dcd065d,DiscussionForumPosting
factual,GPT_4_Turbo_Preview,pred,0.4285714285714285,text2kg_prompt3,count_sum,stratum_2,2d625a1935a1ddcc7ff0f1d4882f0e5e,WebSite
factual,GPT_4_Turbo_Preview,expected,0.4375,text2kg_prompt3,count_sum,stratum_2,2d625a1935a1ddcc7ff0f1d4882f0e5e,WebSite
semantic,GPT_4_Turbo_Preview,pred,0.5,text2kg_prompt3,count_sum,stratum_2,6f90084b4766a0b5e6ecbacb9dcd065d,DiscussionForumPosting
semantic,GPT_4_Turbo_Preview,expected,0.8888888888888888,text2kg_prompt3,count_sum,stratum_2,6f90084b4766a0b5e6ecbacb9dcd065d,DiscussionForumPosting
factual,GPT_4_Turbo_Preview,pred,0.5416666666666666,text2kg_prompt3,count_sum,stratum_2,8051d32cd2125760c374726db01e8923,Course
factual,GPT_4_Turbo_Preview,expected,0.6296296296296297,text2kg_prompt3,count_sum,stratum_2,8051d32cd2125760c374726db01e8923,Course
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_2,327717ea48be0c007559e4386150bab9,Organization
shacl,GPT_4_Turbo_Preview,expected,0.73333335111111,text2kg_prompt3,count_sum,stratum_2,327717ea48be0c007559e4386150bab9,Organization
jaccardms,GPT_4_Turbo_Preview,pred,0.9047619047619048,text2kg_prompt3,count_sum,stratum_2,327717ea48be0c007559e4386150bab9,Organization
jaccardms,GPT_4_Turbo_Preview,expected,0.7619047619047619,text2kg_prompt3,count_sum,stratum_2,327717ea48be0c007559e4386150bab9,Organization
factual,GPT_4_Turbo_Preview,pred,0.8260869565217391,text2kg_prompt3,count_sum,stratum_2,7bf0c30af1678abc825c1fec204839d9,OnlineStore
factual,GPT_4_Turbo_Preview,expected,0.7777777777777778,text2kg_prompt3,count_sum,stratum_2,7bf0c30af1678abc825c1fec204839d9,OnlineStore
shacl,GPT_4_Turbo_Preview,pred,0.9285714311224488,text2kg_prompt3,count_sum,stratum_2,7bf0c30af1678abc825c1fec204839d9,OnlineStore
shacl,GPT_4_Turbo_Preview,expected,0.7551020458142439,text2kg_prompt3,count_sum,stratum_2,7bf0c30af1678abc825c1fec204839d9,OnlineStore
semantic,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_2,327717ea48be0c007559e4386150bab9,Organization
semantic,GPT_4_Turbo_Preview,expected,0.9,text2kg_prompt3,count_sum,stratum_2,327717ea48be0c007559e4386150bab9,Organization
semantic,GPT_4_Turbo_Preview,pred,0.8947368421052632,text2kg_prompt3,count_sum,stratum_2,7bf0c30af1678abc825c1fec204839d9,OnlineStore
semantic,GPT_4_Turbo_Preview,expected,0.9629629629629628,text2kg_prompt3,count_sum,stratum_2,7bf0c30af1678abc825c1fec204839d9,OnlineStore
factual,GPT_4_Turbo_Preview,pred,0.75,text2kg_prompt3,count_sum,stratum_2,516c3ae8f1fdcc7b273115a995a0f6d5,Quotation
factual,GPT_4_Turbo_Preview,expected,1.0,text2kg_prompt3,count_sum,stratum_2,516c3ae8f1fdcc7b273115a995a0f6d5,Quotation
shacl,GPT_4_Turbo_Preview,pred,1.0,text2kg_prompt3,count_sum,stratum_2,e2230c9f918a6eb20b70077bc1c3422d,Product
shacl,GPT_4_Turbo_Preview,expected,0.7391304461247632,text2kg_prompt3,count_sum,stratum_2,e2230c9f918a6eb20b70077bc1c3422d,Product
factual,GPT_4_Turbo_Preview,pred,0.875,text2kg_prompt3,count_sum,stratum_2,e2230c9f918a6eb20b70077bc1c3422d,Product
